student_id,course_id
D031177832,2907
D031177832,1348
D031177832,3011
D031177832,2192
D031178396,1309
D031178396,3780
D031178396,3001
D031178396,1308
D031178396,2898
D031178396,1307
D031183314,2168
D031183314,2170
D031183314,2171
D031183314,2884
D031183314,1356
D031183314,2960
D031189019,1341
D031189019,2999
D031189019,3829
D031189019,1340
D031189231,1306
D031189231,1304
D031189231,2892
D031189231,3779
D031189231,3006
D031189231,1305
D031189231,2973
D031196345,2887
D031196345,2158
D031196345,2159
D031196345,2156
D031196345,2967
D031196345,2157
D031196345,2972
D031196345,2160
D031196345,2949
D031198295,1284
D031198295,3028
D031198295,1288
D031198295,1293
D031198295,1289
D031198295,1290
D031198295,1286
D031198295,1291
D031198295,1292
D031198431,2898
D031198431,1304
D031198431,3809
D031198431,1306
D031198431,3006
D031198431,1305
D031198431,2908
D031198431,3779
D031199094,2151
D031199094,2154
D031199094,2152
D031199094,2896
D031199094,2150
D031199094,2182
D031199094,2983
D031199094,2153
D031199445,1324
D031199445,1334
D031199445,1335
D031199445,2904
D031204309,2170
D031204309,2171
D031204309,2870
D031204309,1324
D031204309,1350
D031204309,2168
D031204309,1321
D031204309,3829
D031206495,3780
D031206495,1308
D031206495,1307
D031206495,1309
D031206495,2911
D031210614,1301
D031210614,1296
D031210614,1300
D031210614,1294
D031210614,1303
D031210614,1299
D031210614,2881
D031210614,1302
D031210614,1298
D031210614,2863
D031217019,1311
D031217019,2967
D031217019,2172
D031217019,2174
D031217019,2920
D031217019,1313
D031217019,2175
D031217019,2882
D031219099,2150
D031219099,2154
D031219099,2152
D031219099,2151
