student_id,course_id
D013964948,1329
D013964948,1292
D013964948,1293
D013964948,1288
D013964948,3808
D013964948,1291
D013964948,1286
D013964948,1290
D013964948,1289
D013966447,1334
D013966447,2918
D013966447,1335
D013969394,2983
D013969394,2867
D013969394,2194
D013969394,2196
D013969394,2195
D013970659,2933
D013970659,1332
D013970659,2976
D013970659,2888
D013970659,1331
D013970659,2956
D013970659,1323
D013973193,2140
D013973193,3829
D013973193,2971
D013973193,1325
D013973193,2179
D013973193,2147
D013973193,2145
D013973193,3767
D013973193,2142
D013973193,2146
D013973193,2144
D013973193,2143
D013979201,2920
D013979201,2918
D013979201,2160
D013979201,2159
D013979201,2158
D013979201,2893
D013979201,2156
D013979201,2889
D013979201,2157
D013979492,2969
D013979492,1325
D013979492,2195
D013979492,2196
D013979492,2194
D013982416,1293
D013982416,1286
D013982416,1284
D013982416,1292
D013982416,1289
D013982416,2956
D013982416,1290
D013982416,1288
D013982416,1291
D013982416,3808
D013985691,2897
D013985691,1300
D013985691,2923
D013985691,2188
D013985691,1294
D013985691,1298
D013985691,1299
D013985691,2162
D013985691,1296
D013985691,1302
D013985691,1301
D013985691,2955
D013985691,1303
D013988753,3767
D013988753,2134
D013988753,2984
D013988753,2138
D013988753,2139
D013988753,2136
D013988753,2137
D013988753,2952
D013988753,2135
D013988753,3809
D013988753,2132
D013992019,1340
D013992019,2996
D013992019,2870
D013992019,2884
D013992019,1341
D013992019,2926
D014002618,2158
D014002618,2159
D014002618,3013
D014002618,2987
D014002618,2157
D014002618,2160
D014002618,2156
D014004155,1304
D014004155,2947
D014004155,2928
